,sentence,prediction,gold
4417,[CLS] give them a try! [SEP] give [SEP],"['_', 'ARGM-LVB', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['V', 'ARG2', '_', 'ARG1', '_', '_']"
4418,[CLS] the pizzas are huge and super delicious. [SEP] are [SEP],"['C-V', 'ARGM-LVB', 'ARGM-LVB', '_', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'ARG1', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_']"
4419,[CLS] the pizzas are huge and super delicious. [SEP] huge [SEP],"['C-V', 'ARGM-LVB', 'ARGM-LVB', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'ARG1', 'ARG1', '_', 'V', '_', '_', '_', '_', '_']"
4420,[CLS] the pizzas are huge and super delicious. [SEP] delicious [SEP],"['C-V', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'R-ARGM-CAU', '_', 'C-V', 'C-V']","['_', 'ARG1', 'ARG1', '_', '_', '_', 'ARGM-EXT', 'V', '_', '_']"
4421,"[CLS] they're our favorite pizza place to order from... and they're a local, family owned company! [SEP]'re [SEP]","['ARGM-LVB', '_', '_', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V']","['ARG1', 'V', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4422,"[CLS] they're our favorite pizza place to order from... and they're a local, family owned company! [SEP] order [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', 'ARG3', '_', 'V', 'C-ARG3', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4423,"[CLS] they're our favorite pizza place to order from... and they're a local, family owned company! [SEP]'re [SEP]","['ARGM-LVB', '_', '_', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_', '_', '_', '_', '_', 'ARG2', '_', '_', '_']"
4424,[CLS] how much better does it get?! [SEP] does [SEP],"['C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'V', '_', '_', '_', '_', '_']"
4425,[CLS] how much better does it get?! [SEP] get [SEP],"['C-V', 'C-V', 'ARGM-LVB', 'C-V', 'ARGM-LVB', '_', 'C-V', 'C-V', 'C-V']","['_', '_', 'ARG2', '_', 'ARG1', 'V', '_', '_', '_']"
4426,"[CLS] i loved the atmosphere here and the food is good, however the tables are so close together that it feels very cramped. [SEP] loved [SEP]","['ARGM-TMP', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4427,"[CLS] i loved the atmosphere here and the food is good, however the tables are so close together that it feels very cramped. [SEP] is [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4428,"[CLS] i loved the atmosphere here and the food is good, however the tables are so close together that it feels very cramped. [SEP] good [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4429,"[CLS] i loved the atmosphere here and the food is good, however the tables are so close together that it feels very cramped. [SEP] are [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_']"
4430,"[CLS] i loved the atmosphere here and the food is good, however the tables are so close together that it feels very cramped. [SEP] close [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'R-ARGM-CAU', '_', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', '_', 'ARG1', '_', 'ARGM-CXN', 'V', 'ARG2', '_', '_', 'C-ARGM-CXN', '_', '_', '_', '_']"
4431,"[CLS] i loved the atmosphere here and the food is good, however the tables are so close together that it feels very cramped. [SEP] feels [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_']"
4432,[CLS] we were made to feel very welcome. [SEP] were [SEP],"['C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'V', '_', '_', '_', '_', '_', '_', '_']"
4433,[CLS] we were made to feel very welcome. [SEP] made [SEP],"['ARGM-LVB', 'C-V', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG1', '_', 'V', '_', 'C-ARG1', '_', '_', '_', '_']"
4434,[CLS] we were made to feel very welcome. [SEP] feel [SEP],"['ARGM-TMP', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['ARG0', '_', '_', '_', 'V', '_', 'ARG1', '_', '_']"
4435,[CLS] we were made to feel very welcome. [SEP] welcome [SEP],"['ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'R-ARGM-CAU', '_', 'C-V', 'C-V']","['ARG1', '_', '_', '_', '_', 'ARGM-EXT', 'V', '_', '_']"
4436,[CLS] well worth a visit. [SEP] visit [SEP],"['C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V']","['_', '_', '_', 'V', '_', '_']"
4437,[CLS] great service [SEP] service [SEP],"['C-ARGM-CXN', '_', '_']","['ARGM-ADJ', 'V', '_']"
4438,[CLS] dr mcdonald is wonderful. [SEP] is [SEP],"['ARGM-LVB', 'ARGM-LVB', '_', 'R-ARGM-MNR', 'C-V', 'C-V']","['ARG1', '_', 'V', 'ARG2', '_', '_']"
4439,[CLS] dr mcdonald is wonderful. [SEP] wonderful [SEP],"['ARGM-LVB', 'ARGM-LVB', 'C-V', '_', 'C-V', 'C-V']","['ARG1', '_', '_', 'V', '_', '_']"
4440,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] answers [SEP],"['ARGM-TMP', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4441,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] questions [SEP],"['C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'V', 'ARGM-PRD', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4442,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] asked [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4443,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] provides [SEP],"['ARGM-TMP', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', '_', '_', '_', '_', '_', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_']"
4444,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] service [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-ARGM-CXN', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADJ', 'V', '_', '_', '_', 'ARGM-ADJ', '_', '_']"
4445,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] have [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_']"
4446,[CLS] she answers all questions asked and provides the best service i have ever seen. [SEP] seen [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'ARGM-TMP', 'C-V', 'C-ARG1', '_', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'ARG0', '_', 'ARGM-TMP', 'V', '_', '_']"
4447,[CLS] i have a new born daughter and she helped me with a lot. [SEP] have [SEP],"['ARGM-TMP', '_', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4448,[CLS] i have a new born daughter and she helped me with a lot. [SEP] helped [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', '_', 'ARGM-LVB', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG2', '_', '_', 'ARG1', '_', '_']"
4449,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] called [SEP],"['_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['V', '_', 'ARGM-PRP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4450,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] check [SEP],"['C-V', 'C-V', '_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4451,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] had [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4452,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP]'ve [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4453,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] been [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'R-ARGM-MNR', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4454,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] using [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'ARGM-TMP', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-ARG1', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARG1', 'ARG0', '_', '_', '_', 'V', '_', '_', 'ARGM-LOC', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4455,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] answered [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', 'ARGM-CXN', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'R-ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4456,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] have [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_']"
4457,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] been [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'R-ARGM-MNR', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARGM-MOD', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-ADV', '_', 'V', 'ARG2', 'ARG2', '_', '_', '_', '_']"
4458,[CLS] called to check if they had a product i've been using on my dog for years... the boy who answered the phone couldn't possibly have been ruder to me. [SEP] ruder [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-REC', 'ARG3', 'ARG3', 'ARG3', 'R-ARGM-COM', 'C-V', 'C-V', '_', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', 'ARGM-MOD', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-ADV', '_', '_', 'V', 'V', '_', 'ARG2', '_', '_', '_']"
4459,[CLS] i will never come here again. [SEP] come [SEP],"['ARGM-LVB', 'ARGM-REC', 'ARG3', '_', 'R-ARGM-MNR', 'C-ARG1', 'C-V', 'C-V']","['ARG1', 'ARGM-MOD', 'ARGM-NEG', 'V', 'ARG4', 'ARGM-TMP', '_', '_']"
4460,[CLS] i am a new patient. [SEP] am [SEP],"['ARGM-LVB', '_', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V']","['ARG1', 'V', '_', '_', 'ARG2', '_', '_']"
4461,[CLS] i have visited dr. cooper's office twice and i am very impressed with how friendly and polite the staff is. [SEP] have [SEP],"['C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4462,[CLS] i have visited dr. cooper's office twice and i am very impressed with how friendly and polite the staff is. [SEP] visited [SEP],"['ARGM-TMP', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-ARG1', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', '_', 'V', '_', '_', '_', '_', '_', 'ARG1', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4463,[CLS] i have visited dr. cooper's office twice and i am very impressed with how friendly and polite the staff is. [SEP] am [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
4464,[CLS] i have visited dr. cooper's office twice and i am very impressed with how friendly and polite the staff is. [SEP] impressed [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'R-ARGM-CAU', '_', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'ARGM-EXT', 'V', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_']"
4465,[CLS] i have visited dr. cooper's office twice and i am very impressed with how friendly and polite the staff is. [SEP] is [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'R-ARGM-MNR', 'C-V', 'ARGM-LVB', '_', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', '_', 'ARG1', 'V', '_', '_']"
4466,[CLS] i found the office to be very clean and professional - looking. [SEP] found [SEP],"['ARGM-TMP', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', 'ARG1', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_']"
4467,[CLS] i found the office to be very clean and professional - looking. [SEP] be [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG1', '_', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_']"
4468,[CLS] i found the office to be very clean and professional - looking. [SEP] clean [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'R-ARGM-CAU', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG1', '_', '_', 'ARGM-EXT', 'V', '_', '_', '_', '_', '_', '_']"
4469,[CLS] want a great burger? [SEP] want [SEP],"['_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['V', '_', '_', 'ARG1', '_', '_']"
4470,[CLS] the smokehouse can't be beat anywhere. [SEP] be [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'ARG3', 'ARG3', 'ARG3', '_', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_']"
4471,[CLS] the smokehouse can't be beat anywhere. [SEP] beat [SEP],"['C-V', 'C-V', 'ARGM-LVB', 'ARG3', 'ARG3', 'ARG3', 'ARG3', 'C-V', '_', 'C-ARG1', 'C-V', 'C-V']","['_', 'ARG0', 'ARG0', 'ARGM-MOD', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', '_', 'V', 'ARGM-LOC', '_', '_']"
4472,[CLS] salad bar is hit and miss for freshness - sometimes the broccoli looks browned around the edges. [SEP] is [SEP],"['C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'ARG1', 'V', 'ARG2', '_', '_', '_', 'ARGM-MNR', 'ARGM-MNR', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
