,sentence,prediction,gold
3619,[CLS] you got ta get an iphone for 3g... only way... actually there is a thing that you pay for monthly that gets wifi from satellite and you can connect to it anywhere but you have to cary it with you [SEP] you have to [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', 'V', '_']"
3620,[CLS] you got ta get an iphone for 3g... only way... actually there is a thing that you pay for monthly that gets wifi from satellite and you can connect to it anywhere but you have to cary it with you [SEP] to cary it [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', 'ARG1', '_', 'ARG2', '_', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', 'ARG1', '_', 'ARG3', '_', 'V', '_']"
3621,[CLS] how are vietnam and afghanistan alike? [SEP] how are vietnam [SEP],"['_', 'V', '_', '_', '_', '_', '_', '_', 'V', '_']","['ARGM-MNR', 'V', 'ARG1', '_', '_', 'ARG2', '_', 'ARGM-MNR', 'V', 'ARG1']"
3622,[CLS] how are vietnam and afghanistan alike? [SEP] afghanistan alike? [SEP],"['_', '_', '_', '_', 'ARG1', 'V', '_', 'ARG1', 'V', '_']","['ARGM-MNR', '_', 'ARG1', '_', '_', 'V', '_', '_', 'V', '_']"
3623,[CLS] i'm doing a report on how afghanistan and vietam are different and alike. [SEP] i'm doing [SEP],"['_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_']","['_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_']"
3624,[CLS] i'm doing a report on how afghanistan and vietam are different and alike. [SEP]'m doing a [SEP],"['ARG0', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', 'V', '_', 'ARGM-PRR', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3625,[CLS] i'm doing a report on how afghanistan and vietam are different and alike. [SEP] a report on [SEP],"['ARG0', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', 'ARGM-LVB', '_', 'V', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'V', '_']"
3626,[CLS] i'm doing a report on how afghanistan and vietam are different and alike. [SEP] vietam are different [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'V', 'ARG2', '_', '_', '_', '_', '_', 'V', 'ARG2']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-MNR', 'ARG1', '_', '_', '_', 'V', 'ARG2', '_', '_', '_', '_', '_', 'V', 'ARG2']"
3627,[CLS] i'm doing a report on how afghanistan and vietam are different and alike. [SEP] are different and [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'V', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-MNR', 'ARG1', '_', '_', '_', '_', 'V', '_', '_', '_', '_', 'V', '_']"
3628,[CLS] i'm doing a report on how afghanistan and vietam are different and alike. [SEP] and alike. [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-MNR', 'ARG1', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'V', '_']"
3629,[CLS] i ve been on the internet for 3 hours but so far i've got nothing. [SEP] i ve been [SEP],"['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3630,[CLS] i ve been on the internet for 3 hours but so far i've got nothing. [SEP] ve been on [SEP],"['ARG1', '_', 'V', '_', '_', 'ARG2', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['ARG1', '_', 'V', '_', '_', 'ARG2', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3631,[CLS] i ve been on the internet for 3 hours but so far i've got nothing. [SEP] i've got [SEP],"['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_', '_', '_', '_', 'V', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_', '_', '_', '_', 'V', 'V', '_']"
3632,[CLS] i ve been on the internet for 3 hours but so far i've got nothing. [SEP]'ve got nothing [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', '_', '_', 'V', 'ARG1', '_', '_', '_', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', 'ARG0', '_', '_', 'V', 'ARG1', '_', '_', '_', 'V', 'ARG1']"
3633,[CLS] i need to know how they are different and alike in these area's [SEP] i need to [SEP],"['ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
3634,[CLS] i need to know how they are different and alike in these area's [SEP] to know how [SEP],"['ARG0', '_', '_', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['ARG0', '_', '_', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3635,[CLS] i need to know how they are different and alike in these area's [SEP] they are different [SEP],"['_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2']","['_', '_', '_', '_', 'ARGM-MNR', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARG1', 'V', 'ARG2']"
3636,[CLS] i need to know how they are different and alike in these area's [SEP] are different and [SEP],"['_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', 'ARGM-MNR', 'ARG1', '_', 'V', '_', '_', '_', '_', 'ARG3', 'ARG3', 'ARG3', '_', 'V', '_']"
3637,[CLS] i need to know how they are different and alike in these area's [SEP] and alike in [SEP],"['_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', 'V', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', 'ARGM-MNR', 'ARG1', '_', '_', '_', 'V', '_', '_', 'ARG2', 'ARG2', 'ARG2', '_', 'V', '_']"
3638,[CLS] location and the impact of the location [SEP] the impact of [SEP],"['_', '_', '_', 'V', '_', '_', 'ARG1', '_', 'V', '_']","['_', '_', '_', 'V', '_', '_', 'ARG0', '_', 'V', '_']"
3639,[CLS] reasons for going into war [SEP] for going into [SEP],"['_', '_', 'V', '_', 'ARG2', '_', 'V', '_']","['_', '_', 'V', '_', 'ARG1', '_', 'V', '_']"
3640,[CLS] reasons for going into war [SEP] into war _ [SEP],"['_', '_', '_', '_', 'V', '_', 'V', '_']","['_', '_', '_', '_', 'V', '_', 'V', '_']"
3641,[CLS] global reasons for conflict [SEP] for conflict _ [SEP],"['_', '_', '_', 'V', '_', 'V', '_']","['_', '_', '_', 'V', '_', 'V', '_']"
3642,[CLS] who fought the wars? [SEP] who fought the [SEP],"['R-ARG0', 'V', '_', 'ARG1', '_', 'R-ARG0', 'V', '_']","['ARG0', 'V', '_', 'ARG2', '_', 'ARG0', 'V', '_']"
3643,[CLS] who fought the wars? [SEP] the wars? [SEP],"['_', '_', '_', 'V', '_', '_', 'V', '_']","['_', '_', '_', 'V', '_', '_', 'V', '_']"
3644,[CLS] political costs of the war? [SEP] the war? [SEP],"['_', '_', '_', '_', 'V', '_', '_', 'V', '_']","['_', '_', '_', '_', 'V', '_', '_', 'V', '_']"
3645,[CLS] impact of the war on the american people? [SEP] _ impact of [SEP],"['V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', 'V', '_']","['V', '_', '_', 'ARG0', '_', '_', '_', 'ARG1', '_', '_', 'V', '_']"
3646,[CLS] impact of the war on the american people? [SEP] the war on [SEP],"['_', '_', '_', 'V', '_', '_', '_', 'ARG1', '_', '_', 'V', '_']","['_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', 'V', '_']"
3647,[CLS] will someone plz help me it's due wensday!?!?! : ( [SEP] plz help me [SEP],"['ARGM-MOD', 'ARG0', 'ARG0', 'ARG0', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', 'V', 'ARG1']","['ARGM-MOD', 'ARG0', 'ARGM-DIS', 'ARGM-DIS', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-DIS', 'ARGM-DIS', 'V', 'ARG1']"
3648,[CLS] will someone plz help me it's due wensday!?!?! : ( [SEP] it's due [SEP],"['_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', 'ARG2', 'ARG2', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', 'ARG2']","['_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', 'ARG2', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', 'ARG2']"
3649,[CLS] will someone plz help me it's due wensday!?!?! : ( [SEP]'s due wensday [SEP],"['_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', 'V', 'ARG1', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1', 'ARG2', 'ARG2']","['_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', 'V', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']"
3650,"[CLS] different... one was in the jungle, the other is in the high mountain deserts. [SEP] one was in [SEP]","['_', '_', '_', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
3651,"[CLS] different... one was in the jungle, the other is in the high mountain deserts. [SEP] other is in [SEP]","['_', '_', '_', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', 'ARG2', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', 'ARG2', '_', 'ARG1', 'V', '_']"
3652,[CLS] alike... both were fought for securities reasons by the us ( no matter what the liberal revisionist historians tell you ). [SEP] both were fought [SEP],"['_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3653,[CLS] alike... both were fought for securities reasons by the us ( no matter what the liberal revisionist historians tell you ). [SEP] were fought for [SEP],"['_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', 'ARG2', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', 'ARGM-PRP', '_', '_', 'ARG0', '_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3654,[CLS] alike... both were fought for securities reasons by the us ( no matter what the liberal revisionist historians tell you ). [SEP] historians tell you [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARG0', 'V', 'ARG2', '_', '_', 'ARG0', 'V', 'ARG2']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARG0', 'V', 'ARG2', '_', '_', 'ARG0', 'V', 'ARG2']"
3655,[CLS] what is your cat s name and why did you name him / her that? [SEP] what is your [SEP],"['ARG1', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['ARG2', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', 'V', '_']"
3656,[CLS] what is your cat s name and why did you name him / her that? [SEP] why did you [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3657,[CLS] what is your cat s name and why did you name him / her that? [SEP] you name him [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', 'ARG0', 'V', 'ARG1', '_', '_', 'ARG2', '_', 'ARG0', '_', 'ARG1']"
3658,[CLS] if you have a cat of course. [SEP] you have a [SEP],"['_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', 'ARG0', 'V', '_']","['_', 'ARG0', 'V', '_', 'ARG1', 'ARGM-ADV', '_', '_', 'ARG0', 'V', '_']"
3659,[CLS] my cat s name is twinky. [SEP] name is twinky [SEP],"['_', 'ARG1', '_', 'ARG1', 'V', 'ARG2', 'ARG2', '_', 'ARG1', 'V', 'ARG2', 'ARG2']","['_', '_', '_', 'ARG1', 'V', 'ARG2', 'ARG2', '_', 'ARG1', 'V', 'ARG2', 'ARG2']"
3660,[CLS] when she was a tiny little kitten she looked like those twinky snack cakes. [SEP] she was a [SEP],"['ARGM-TMP', 'ARG1', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['ARGM-TMP', 'ARG1', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
3661,[CLS] when she was a tiny little kitten she looked like those twinky snack cakes. [SEP] she looked like [SEP],"['_', '_', 'ARGM-TMP', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', '_', '_', '_', '_', '_', 'ARG1', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', '_', '_', '_', '_', '_', 'ARG1', '_', '_', 'V', '_']"
3662,[CLS] she is a creme tabby and i've had her for over 2 years now. [SEP] she is a [SEP],"['ARG1', 'V', '_', 'ARG2', '_', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['ARG1', 'V', '_', '_', '_', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
3663,[CLS] she is a creme tabby and i've had her for over 2 years now. [SEP] i've had [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_']"
3664,[CLS] she is a creme tabby and i've had her for over 2 years now. [SEP]'ve had her [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', 'ARG1', '_', '_', '_', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', 'ARG1', '_', '_', '_', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', 'V', 'ARG1']"
3665,[CLS] i have a siamese lynx name star we called her that because she has a star pattern on her face. [SEP] i have a [SEP],"['ARG0', 'V', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3666,[CLS] i have a siamese lynx name star we called her that because she has a star pattern on her face. [SEP] lynx name star [SEP],"['_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG1']","['ARG1', '_', '_', '_', '_', 'C-ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'C-ARG1', 'V', 'ARG2']"
3667,[CLS] i have a siamese lynx name star we called her that because she has a star pattern on her face. [SEP] we called her [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1', 'ARG2', '_', '_', 'ARGM-CAU', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1']"
3668,[CLS] i have a siamese lynx name star we called her that because she has a star pattern on her face. [SEP] she has a [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', '_', 'ARG1', '_', '_', 'ARGM-LOC', '_', 'ARG0', 'V', '_']"
3669,[CLS] and she is the star of the family. [SEP] she is the [SEP],"['ARGM-DIS', 'ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', 'ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', 'ARG1', 'V', '_']"
3670,[CLS] i love her. : ) [SEP] i love her [SEP],"['ARG0', 'V', 'ARG1', '_', '_', '_', 'ARG0', 'V', 'ARG1']","['ARG0', 'V', 'ARG1', '_', '_', '_', 'ARG0', 'V', 'ARG1']"
3671,[CLS] i have a norwegian forest cat that is named achilles bc as a kitten he always attacked your feet when you walked by! [SEP] i have a [SEP],"['ARG0', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['ARG0', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
3672,[CLS] i have a norwegian forest cat that is named achilles bc as a kitten he always attacked your feet when you walked by! [SEP] that is named [SEP],"['_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3673,[CLS] i have a norwegian forest cat that is named achilles bc as a kitten he always attacked your feet when you walked by! [SEP] is named achilles [SEP],"['_', '_', '_', '_', '_', 'ARG1', 'R-ARG0', '_', 'V', 'ARG1', 'ARG2', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1']","['_', '_', '_', '_', '_', 'ARG1', 'R-ARG1', '_', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG2']"
3674,[CLS] i have a norwegian forest cat that is named achilles bc as a kitten he always attacked your feet when you walked by! [SEP] always attacked your [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'ARGM-TMP', 'V', '_', 'ARG1', '_', '_', 'ARGM-TMP', '_', '_', 'ARGM-TMP', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-PRD', 'ARG0', 'ARGM-TMP', 'V', '_', 'ARG1', '_', '_', 'ARGM-TMP', '_', '_', 'ARGM-TMP', 'V', '_']"
3675,[CLS] i have a norwegian forest cat that is named achilles bc as a kitten he always attacked your feet when you walked by! [SEP] you walked by [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', 'ARG2', '_', 'ARG0', 'V', 'ARG2']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', 'ARGM-DIR', '_', 'ARG0', 'V', 'ARGM-DIR']"
3676,[CLS] my cat s called frank because the year we got him was the year frank sinatra died [SEP] cat s called [SEP],"['_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
3677,[CLS] my cat s called frank because the year we got him was the year frank sinatra died [SEP] s called frank [SEP],"['_', 'ARG0', '_', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', 'V', 'ARG1']","['_', 'ARG1', '_', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', '_', '_', '_', 'V', 'ARG2']"
3678,[CLS] my cat s called frank because the year we got him was the year frank sinatra died [SEP] we got him [SEP],"['_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', 'ARG1', '_', '_', 'ARGM-TMP', '_', '_', '_', 'ARG0', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1']"
3679,[CLS] my cat s called frank because the year we got him was the year frank sinatra died [SEP] him was the [SEP],"['_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'V', '_', 'ARG2', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'V', '_', 'ARG2', '_', '_', '_', '_', 'V', '_']"
3680,[CLS] my cat s called frank because the year we got him was the year frank sinatra died [SEP] sinatra died _ [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG1', 'V', 'V', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG1', '_', 'V', '_', 'V', '_']"
